,img,x0,y0,x1,y1
2328,PM-WWA-20160619-302.jpg,81, 169, 1630, 486
2329,PM-WWA-20150914-004.jpg,71, 149, 1616, 537
2330,PM-WWA-20080528-021.jpg,-1, 94, 3052, 1101
2331,PM-WWA-20070526-233.jpg,50, 114, 1046, 401
2332,PM-WWA-20090624-114.jpg,64, 84, 1144, 431
2333,PM-WWA-20050620-052.jpg,184, 214, 1001, 468
2334,PM-WWA-20110512-066.jpg,64, 122, 1642, 769
2335,PM-WWA-20110822-471.jpg,72, 157, 1699, 459
2336,PM-WWA-20060705-073.jpg,69, 145, 1554, 652
2337,PM-WWA-20060705-123.jpg,112, 217, 1301, 443
2338,PM-WWA-20080527-205.jpg,44, 97, 439, 252
2339,PM-WWA-20120719-248.jpg,26, 99, 1659, 410
2340,PM-WWA-20120801-038.jpg,122, 47, 671, 377
2341,PM-WWA-20120801-036.jpg,97, 153, 807, 275
2342,PM-WWA-20110410-008.jpg,141, 283, 2736, 773
2343,PM-WWA-20160723-040.jpg,51, 173, 1608, 656
2344,PM-WWA-20120811-418.jpg,40, 165, 1315, 669
2345,PM-WWA-201006027-009.jpg,71, 77, 1189, 456
2346,PM-WWA-20080513-097.jpg,85, 125, 873, 282
2347,PM-WWA-20110724-135.jpg,100, 184, 2026, 868
2348,PM-WWA-20130825-128.jpg,82, 56, 419, 216
2349,PM-WWA-20150821-146.jpg,96, 137, 1589, 659
2350,PM-WWA-20160820-028.jpg,62, 212, 1603, 551
2351,PM-WWA-20050823-161.jpg,1032, 1040, 2161, 1258
2352,PM-WWA-20080616-051.jpg,70, 51, 1055, 391
2353,PM-WWA-20160818-217.jpg,18, 145, 1623, 675
2354,PM-WWA-20160804-043.jpg,52, 152, 1654, 523
2355,PM-WWA-20160808-018.jpg,49, 157, 1626, 567
2356,PM-WWA-20140522-156.jpg,125, 160, 635, 324
2357,PM-WWA-20130811-202.jpg,61, 128, 936, 260
2358,PM-WWA-20050916-042.jpg,166, 222, 1206, 607
2359,PM-WWA-20100421-187.jpg,234, 150, 1189, 380
2360,PM-WWA-20120905-229.jpg,38, 125, 942, 300
2361,PM-WWA-20130422-011.jpg,80, 209, 2849, 939
2362,PM-WWA-20070425-167.jpg,78, 110, 857, 297
2363,PM-WWA-20110713-274.jpg,65, 178, 2133, 627
2364,PM-WWA-20070424-022.jpg,57, 112, 804, 220
2365,PM-WWA-20080624-051.jpg,87, 84, 945, 415
2366,PM-WWA-20060716-140.jpg,173, 227, 805, 475
2367,PM-WWA-20160321-029.jpg,61, 165, 1593, 491
2368,PM-WWA-20151018-047.jpg,73, 172, 1641, 402
2369,PM-WWA-201006029-110.jpg,79, 193, 2017, 833
2370,PM-WWA-20090702-038.jpg,67, 77, 321, 177
2371,PM-WWA-20060705-102.jpg,185, 237, 638, 301
2372,PM-WWA-20150810-500.jpg,79, 134, 1157, 609
2373,PM-WWA-20150812-190.jpg,73, 153, 1613, 375
2374,PM-WWA-20160731-492.jpg,112, 173, 1253, 399
2375,PM-WWA-20140803-223.jpg,54, 202, 1428, 470
2376,PM-WWA-20050716-161.jpg,157, 165, 669, 322
2377,PM-WWA-20140412-214.jpg,78, 203, 2281, 730
2378,PM-WWA-20160319-247.jpg,71, 168, 857, 341
2379,PM-WWA-20070515-001.jpg,44, 65, 494, 269
2380,PM-WWA-20130423-156.jpg,56, 109, 1279, 361
2381,PM-WWA-20140714-004.jpg,31, 158, 2065, 769
2382,PM-WWA-20110601-070.jpg,0, 323, 2767, 868
2383,PM-WWA-20150710-011.jpg,104, 158, 1568, 544
2384,PM-WWA-20130816-005.jpg,45, 210, 2493, 1055
2385,PM-WWA-20130917-104.jpg,169, 152, 3466, 1345
2386,PM-WWA-20150914-034.jpg,45, 70, 1636, 693
2387,PM-WWA-20090624-108.jpg,71, 52, 232, 203
2388,PM-WWA-20070617-102.jpg,44, 127, 775, 327
2389,PM-WWA-20080719-086.jpg,70, 70, 225, 128
2390,PM-WWA-20140714-072.jpg,85, 171, 1399, 563
2391,PM-WWA-20090621-H024.jpg,43, 118, 556, 319
2392,PM-WWA-20090725-005.jpg,54, 186, 1462, 446
2393,PM-WWA-201006028-033.jpg,77, 234, 2060, 729
2394,PM-WWA-20070526-183.jpg,42, 83, 953, 331
2395,PM-WWA-20160619-200.jpg,91, 218, 1614, 541
2396,PM-WWA-20070620-049.jpg,27, 124, 972, 400
2397,PM-WWA-20050620-168.jpg,278, 63, 516, 358
2398,PM-WWA-Tony-20080528-219.jpg,114, 105, 2226, 865
2399,PM-WWA-20090518-010.jpg,3, -2, 594, 643
2400,PM-WWA-20120516-048.jpg,91, 113, 1756, 680
2401,PM-WWA-20100706-025.jpg,67, 166, 1684, 656
2402,PM-WWA-20160828-260.jpg,99, 148, 1606, 457
2403,PM-WWA-20150715-439.jpg,96, 142, 1625, 839
2404,PM-WWA-20130708-220.jpg,94, 146, 2247, 764
2405,PM-WWA-20150904-004.jpg,91, 209, 1493, 526
2406,PM-WWA-20060627-023.jpg,136, 328, 1952, 658
2407,PM-WWA-20050623-040.jpg,248, 192, 1188, 580
2408,PM-WWA-20060615-002.jpg,214, 269, 989, 509
2409,PM-WWA-20090809-245.jpg,30, 76, 1339, 576
2410,PM-WWA-20060615-026.jpg,207, 206, 969, 455
2411,PM-WWA-20060615-100.jpg,183, 214, 1266, 680
2412,PM-WWA-20060716-172.jpg,173, 186, 1100, 536
2413,PM-WWA-20120820-045.jpg,27, 107, 1646, 727
2414,PM-WWA-20060621-A009.jpg,142, 272, 1704, 717
2415,PM-WWA-20060622-060.jpg,136, 221, 839, 440
2416,PM-WWA-20101004-209.jpg,100, 183, 3469, 982
2417,PM-WWA-20140813-052.jpg,232, 210, 1652, 452
2418,PM-WWA-20050627-049.jpg,673, 867, 2184, 1078
2419,PM-WWA-20110729-021.jpg,52, 159, 2075, 691
2420,PM-WWA-20140811-052.jpg,47, 18, 1266, 1075
2421,PM-WWA-20050625-101.jpg,237, 230, 1157, 379
2422,PM-WWA-20050706-A031.jpg,88, 196, 1782, 572
2423,PM-WWA-20080713-021.jpg,90, 135, 1736, 478
2424,PM-WWA-20090708-H067.jpg,43, 82, 1221, 350
2425,PM-WWA-20140810-030.jpg,34, -5, 1091, 1245
2426,PM-WWA-20050625-085.jpg,73, 132, 781, 265
2427,PM-WWA-20160720-035.jpg,53, 145, 1620, 618
2428,PM-WWA-20110617-243.jpg,98, 154, 2127, 684
2429,PM-WWA-20100504-229.jpg,67, 266, 2420, 766
2430,PM-WWA-20070429-169.jpg,93, 99, 295, 146
2431,PM-WWA-20160417-144.jpg,97, 179, 1489, 397
2432,PM-WWA-20140914-005.jpg,76, 101, 2457, 798
2433,PM-WWA-20120529-022.jpg,24, 85, 1670, 391
2434,PM-WWA-20140522-180.jpg,33, 147, 1460, 554
2435,PM-WWA-20080829-016.jpg,73, 67, 312, 198
2436,PM-WWA-20160409-255.jpg,231, 162, 1573, 893
2437,PM-WWA-20140819-066.jpg,218, 97, 1639, 643
2438,PM-WWA-20130704-416.jpg,88, 202, 3050, 1261
2439,PM-WWA-20110411-066.jpg,103, 181, 1845, 584
2440,PM-WWA-20050802-097.jpg,178, 144, 361, 285
2441,PM-WWA-20050804-012.jpg,169, 133, 480, 245
2442,PM-WWA-20070831-084.jpg,48, 140, 992, 338
2443,PM-WWA-20070810-133.jpg,76, 105, 1056, 357
2444,PM-WWA-20080615-197.jpg,33, 124, 1537, 519
2445,PM-WWA-20150905-048.jpg,53, 229, 1599, 560
2446,PM-WWA-20090704-155.jpg,61, 148, 1378, 445
2447,PM-WWA-20050609-004.jpg,210, 209, 953, 486
2448,PM-WWA-20070702-294.jpg,59, 83, 1065, 435
2449,PM-WWA-20070708-265.jpg,52, 113, 746, 273
2450,PM-WWA-20060531-F036.jpg,120, 181, 984, 501
2451,PM-WWA-20070429-166.jpg,50, 137, 1091, 363
2452,PM-WWA-20150805-420.jpg,127, 229, 1593, 531
2453,PM-WWA-20150817-170.jpg,41, 64, 440, 180
2454,PM-WWA-20100726-223.jpg,124, 301, 2749, 749
2455,PM-WWA-20070416-021.jpg,85, 82, 1142, 433
2456,PM-WWA-20050516-109.jpg,335, 253, 1076, 413
2457,PM-WWA-20050516-054.jpg,339, 309, 964, 439
2458,PM-WWA-20110520-131.jpg,104, 216, 1721, 819
2459,PM-WWA-20050812-137.jpg,120, 135, 587, 223
2460,PM-WWA-20080618-007.jpg,94, 75, 1394, 417
2461,PM-WWA-20070702-285.jpg,60, 77, 1032, 441
2462,PM-WWA-20090523-002.jpg,207, 134, 619, 320
2463,PM-WWA-20090508-004.jpg,92, 95, 1294, 487
2464,PM-WWA-20070701-108.jpg,62, 142, 871, 368
2465,PM-WWA-20100831-021.jpg,93, 177, 1560, 374
2466,PM-WWA-20090904-061.jpg,51, 67, 1808, 583
2467,PM-WWA-20110825-033.jpg,69, 110, 2490, 872
2468,PM-WWA-20120623-069.jpg,55, 135, 1767, 839
2469,PM-WWA-20100930-017.jpg,52, 155, 1879, 677
2470,PM-WWA-20120804-082.jpg,31, 108, 1639, 594
2471,PM-WWA-20070619-017.jpg,37, 132, 1453, 520
2472,PM-WWA-20100831-005.jpg,12, 118, 2200, 778
2473,PM-WWA-20070623-160.jpg,83, 129, 1511, 601
2474,PM-WWA-20130622-209.jpg,37, 123, 1828, 597
2475,PM-WWA-20150706-008.jpg,54, 172, 1627, 779
2476,PM-WWA-20070619-018.jpg,54, 130, 1486, 415
2477,PM-WWA-20100409-050.jpg,41, 164, 1843, 509
2478,PM-WWA-20100409-017.jpg,63, 149, 1702, 427
2479,PM-WWA-20080619-007.jpg,221, 45, 771, 528
2480,PM-WWA-20080615-186.jpg,47, 107, 1827, 450
2481,PM-WWA-20160924-452.jpg,67, 176, 1629, 546
2482,PM-WWA-20090529-004.jpg,78, 112, 1777, 426
2483,PM-WWA-20130909-275.jpg,86, 169, 3144, 838
2484,PM-WWA-20080525-253.jpg,34, 137, 2442, 842
2485,PM-WWA-20160727-024.jpg,58, 129, 1630, 511
2486,PM-WWA-20161013-226.jpg,95, 196, 958, 295
2487,PM-WWA-20110823-045.jpg,45, 128, 1237, 517
2488,PM-WWA-20160319-166.jpg,66, 146, 1610, 630
2489,PM-WWA-20140803-350.jpg,45, 148, 1437, 469
2490,PM-WWA-20050812-144.jpg,168, 136, 408, 252
2491,PM-WWA-20060928-096.jpg,76, 148, 622, 247
2492,PM-WWA-20080731-A004.jpg,50, 112, 1401, 401
2493,PM-WWA-20140412-171.jpg,96, 121, 1626, 531
2494,PM-WWA-20161013-300.jpg,92, 127, 1622, 734
2495,PM-WWA-20090425-342.jpg,1, 11, 1409, 274
2496,PM-WWA-20151001-041.jpg,74, 234, 1600, 519
2497,PM-WWA-20110420-030.jpg,72, 189, 1693, 593
2498,PM-WWA-20050716-180.jpg,148, 157, 998, 471
2499,PM-WWA-20050716-186.jpg,158, 166, 724, 296
2500,PM-WWA-20150610-131.jpg,98, 144, 1591, 602
2501,PM-WWA-20080624-175.jpg,25, 124, 1736, 486
2502,PM-WWA-20050520-117.jpg,212, 198, 436, 229
2503,PM-WWA-20140313-047.jpg,76, 161, 3030, 977
2504,PM-WWA-20090405-042.jpg,29, 145, 1343, 530
2505,PM-WWA-20130904-133.jpg,57, 216, 1683, 696
2506,PM-WWA-20070709-060.jpg,72, 98, 1020, 395
2507,PM-WWA-20150513-460.jpg,139, 242, 1997, 754
2508,PM-WWA-20090502-091.jpg,122, 192, 1948, 429
2509,PM-WWA-20060615-A104.jpg,177, 213, 1229, 686
2510,PM-WWA-20060615-089-01.tif,153, 176, 519, 292
2511,PM-WWA-20060813-168.jpg,265, 262, 1187, 612
2512,PM-WWA-20080528-006.jpg,48, 89, 1264, 565
2513,PM-WWA-20140321-055.jpg,148, 297, 2420, 642
2514,PM-WWA-20070912-063.jpg,55, 121, 1302, 417
2515,PM-WWA-20140411-171.jpg,88, 239, 1648, 538
2516,PM-WWA-20150408-244.jpg,150, 126, 2762, 763
2517,PM-WWA-20100523-073.jpg,94, 163, 3239, 994
2518,PM-WWA-20160622-021.jpg,77, 173, 1612, 543
2519,PM-WWA-20160622-093.jpg,67, 168, 1622, 543
2520,PM-WWA-20150527-017.jpg,92, 225, 1561, 592
2521,PM-WWA-20150805-490.jpg,67, 142, 1634, 412
2522,PM-WWA-20120618-042.jpg,23, 131, 1627, 682
2523,PM-WWA-20060422-076.jpg,84, 101, 317, 163
2524,PM-WWA-20100813-037.jpg,66, 153, 1880, 613
2525,PM-WWA-20070619-006.jpg,19, 122, 1457, 595
2526,PM-WWA-20110825-072.jpg,40, 201, 3153, 903
2527,PM-WWA-20070708-003.jpg,117, 156, 1114, 354
2528,PM-WWA-20130629-478.jpg,87, 259, 3839, 1288
2529,PM-WWA-20090910-006.jpg,35, 64, 1281, 415
2530,PM-WWA-20070623-155.jpg,16, 93, 1164, 428
2531,PM-WWA-20160512-040.jpg,77, 148, 1502, 407
2532,PM-WWA-20150821-132.jpg,37, 125, 1621, 477
2533,PM-WWA-20110617-313.jpg,42, 182, 3141, 783
2534,PM-WWA-20140617-024.jpg,138, 124, 2059, 530
2535,PM-WWA-20160720-177.jpg,76, 211, 1425, 511
2536,PM-WWA-20160908-024.jpg,39, 125, 1646, 425
2537,PM-WWA-20060612-037.jpg,125, 159, 519, 229
2538,PM-WWA-20070827-185.jpg,58, 135, 1118, 329
2539,PM-WWA-20060612-054.jpg,127, 206, 718, 343
2540,PM-WWA-20060612-079.jpg,91, 220, 960, 433
2541,PM-WWA-20060612-097.jpg,159, 189, 937, 319
2542,PM-WWA-20060611-030.jpg,209, 222, 1207, 551
2543,PM-WWA-20070827-149.jpg,36, 134, 1262, 444
2544,PM-WWA-20050723-017.jpg,144, 153, 467, 204
2545,PM-WWA-20050723-016.jpg,236, 179, 445, 254
2546,PM-WWA-20150402-185.jpg,100, 147, 2633, 695
2547,PM-WWA-20120716-006.jpg,17, 110, 1674, 416
2548,PM-WWA-20120430-017.jpg,42, 92, 933, 396
2549,PM-WWA-20080604-011.jpg,87, 81, 1534, 578
2550,PM-WWA-20090425-385.jpg,33, 128, 1255, 486
2551,PM-WWA-20140629-166.jpg,117, 214, 2622, 796
2552,PM-WWA-20070426-089.jpg,37, 123, 1529, 525
2553,PM-WWA-20100410-033.jpg,28, 162, 1754, 519
2554,PM-WWA-20140702-181.jpg,51, 134, 1227, 540
2555,PM-WWA-20060715-120.jpg,158, 233, 1487, 824
2556,PM-WWA-20060715-078.jpg,163, 284, 1183, 516
2557,PM-WWA-20110502-006.jpg,97, 108, 901, 414
2558,PM-WWA-20050804-026.jpg,160, 159, 604, 266
2559,PM-WWA-20090524-083.jpg,34, 142, 1346, 421
2560,PM-WWA-20100523-004.jpg,48, 177, 1610, 656
2561,PM-WWA-20050828-103.jpg,976, 963, 1943, 1116
2562,PM-WWA-20100606-116.jpg,81, 150, 1194, 469
2563,PM-WWA-20090715-023.jpg,25, 60, 377, 149
2564,PM-WWA-20100713-180.jpg,95, 174, 2510, 887
2565,PM-WWA-20080829-187.jpg,240, 113, 1185, 281
2566,PM-WWA-20070616-056.jpg,53, 84, 397, 166
2567,PM-WWA-20140703-129.jpg,44, 147, 2482, 1126
2568,PM-WWA-20110715-141.jpg,61, 218, 1724, 731
2569,PM-WWA-20080624-132.jpg,62, 114, 1629, 478
2570,PM-WWA-20060716-150.jpg,152, 194, 645, 283
2571,PM-WWA-20060716-162.jpg,144, 213, 1195, 537
2572,PM-WWA-20060811-096.jpg,98, 257, 1243, 572
2573,PM-WWA-20060811-110.jpg,109, 162, 504, 250
2574,PM-WWA-20060811-062.jpg,126, 211, 1160, 454
2575,PM-WWA-20110615-129.jpg,91, 198, 2500, 946
2576,PM-WWA-20070515-014.jpg,25, 80, 905, 368
2577,PM-WWA-20080828-026.jpg,22, 143, 1268, 515
2578,PM-WWA-20110720-083.jpg,69, 126, 1813, 721
2579,PM-WWA-20050803-095.jpg,110, 133, 340, 191
2580,PM-WWA-20060516-C020.jpg,130, 195, 780, 376
2581,PM-WWA-20100727-024.jpg,113, 224, 2687, 1075
2582,PM-WWA-20150818-028.jpg,73, 238, 1476, 562
2583,PM-WWA-20140813-132.jpg,80, 177, 1811, 611
2584,PM-WWA-20110417-012.jpg,69, 153, 1683, 658
2585,PM-WWA-20080516-010.jpg,56, 97, 1336, 399
2586,PM-WWA-20050704-011.jpg,125, 238, 954, 459
2587,PM-WWA-20080806-024.jpg,46, 130, 1483, 397
2588,PM-WWA-20120419-126.jpg,44, 165, 1656, 499
2589,PM-WWA-20070525-054.jpg,53, 140, 901, 249
2590,PM-WWA-20050626-057.jpg,86, 239, 1007, 437
2591,PM-WWA-20080426-149.jpg,88, 129, 1084, 392
2592,PM-WWA-20050717-057.jpg,104, 169, 1013, 493
2593,PM-WWA-20070416-014.jpg,74, 106, 1106, 333
2594,PM-WWA-20050415-092.jpg,1067, 872, 1826, 1034
2595,PM-WWA-201006014-503.jpg,172, 101, 1455, 773
2596,PM-WWA-20110727-116.jpg,55, 110, 321, 191
2597,PM-WWA-20140902-161.jpg,72, 109, 1597, 529
2598,PM-WWA-20130907-A143.jpg,100, 126, 1320, 583
2599,PM-WWA-20130816-014.jpg,27, 170, 1777, 538
2600,PM-WWA-20160720-009.jpg,73, 152, 1596, 463
2601,PM-WWA-20130531-038.jpg,68, 145, 1673, 546
2602,PM-WWA-20130811-100.jpg,39, 86, 1473, 419
2603,PM-WWA-20130811-099.jpg,18, 77, 1399, 445
2604,PM-WWA-20160323-045.jpg,66, 134, 1580, 529
2605,PM-WWA-20110728-004.jpg,83, 206, 1684, 569
2606,PM-WWA-20120419-213.jpg,52, 185, 1934, 634
2607,PM-WWA-20050723-A012.jpg,230, 193, 753, 476
2608,PM-WWA-20070909-146.jpg,45, 143, 613, 265
2609,PM-WWA-20080713-067.jpg,65, 72, 1020, 208
2610,PM-WWA-201006029-050.jpg,94, 114, 832, 219
2611,PM-WWA-20150718-139.jpg,47, 214, 1624, 587
2612,PM-WWA-20120803-212.jpg,27, 73, 1660, 602
2613,PM-WWA-20130708-058.jpg,70, 121, 931, 317
2614,PM-WWA-20100424-023.jpg,53, 107, 1845, 628
2615,PM-WWA-20070511-058.jpg,32, 138, 1001, 359
2616,PM-WWA-20100706-006.jpg,60, 220, 2664, 1040
2617,PM-WWA-20110823-055.jpg,65, 168, 1440, 507
2618,PM-WWA-20110823-011.jpg,30, 93, 575, 236
2619,PM-WWA-20110609-075.jpg,23, 126, 1493, 470
2620,PM-WWA-20120509-031.jpg,10, 152, 1656, 478
2621,PM-WWA-20161025-039.jpg,114, 284, 1564, 780
2622,PM-WWA-20060927-201.jpg,176, 168, 1058, 488
2623,PM-WWA-20050918-042.jpg,79, 316, 1801, 741
2624,PM-WWA-20120801-050.jpg,70, 156, 1816, 673
2625,PM-WWA-20090815-004.jpg,61, 109, 1257, 546
2626,PM-WWA-20151010-103.jpg,105, 210, 1607, 578
2627,PM-WWA-20060911-019.jpg,191, 292, 1184, 560
2628,PM-WWA-20080702-148.jpg,54, 68, 1448, 501
2629,PM-WWA-20101109-009.jpg,20, 39, 575, 235
2630,PM-WWA-20110621-150.jpg,97, 173, 2372, 1047
2631,PM-WWA-20080628-047.jpg,46, 49, 148, 74
2632,PM-WWA-20070821-019.jpg,48, 80, 355, 156
2633,PM-WWA-20110617-017.jpg,59, 170, 1298, 395
2634,PM-WWA-20120629-106.jpg,46, 148, 1510, 494
2635,PM-WWA-20090407-062.jpg,49, 113, 1044, 290
2636,PM-WWA-20110617-018.jpg,77, 120, 1252, 309
2637,PM-WWA-20080827-243.jpg,46, 141, 2059, 834
2638,PM-WWA-20160620-385.jpg,88, 233, 1565, 714
2639,PM-WWA-20110626-152.jpg,130, 227, 2459, 742
2640,PM-WWA-20050723-244.jpg,327, 176, 526, 412
2641,PM-WWA-20150503-129.jpg,59, 260, 3237, 916
2642,PM-WWA-20090424-131.jpg,37, 86, 695, 248
2643,PM-WWA-20150712-341.jpg,18, 186, 1641, 574
2644,PM-WWA-20090904-034.jpg,75, 105, 1332, 496
2645,PM-WWA-201006024-166.jpg,60, 163, 1429, 462
2646,PM-WWA-20060612-012.jpg,125, 191, 627, 300
2647,PM-WWA-20050822-238.jpg,120, 162, 603, 343
2648,PM-WWA-20060612-030.jpg,202, 206, 961, 385
2649,PM-WWA-20050822-215.jpg,143, 161, 594, 274
2650,PM-WWA-20090903-115.jpg,58, 135, 1755, 494
2651,PM-WWA-20160408-588.jpg,79, 184, 1621, 646
2652,PM-WWA-20150824-023.jpg,64, 161, 1624, 521
2653,PM-WWA-20080604-032.jpg,88, 79, 1500, 686
2654,PM-WWA-20070821-028.jpg,59, 156, 884, 376
2655,PM-WWA-20150611-234.jpg,102, 267, 1579, 683
2656,PM-WWA-20150615-101.jpg,145, 276, 2244, 1058
2657,PM-WWA-20070816-013.jpg,87, 70, 742, 318
2658,PM-WWA-20070812-A004.jpg,106, 61, 722, 364
2659,PM-WWA-20110728-022.jpg,64, 258, 2040, 829
2660,PM-WWA-20130524-066.jpg,60, 164, 2680, 1083
2661,PM-WWA-20160617-346.jpg,75, 165, 1212, 461
2662,PM-WWA-20050608-A035.jpg,115, 243, 1823, 523
2663,PM-WWA-201006010-017.jpg,102, 126, 2467, 1135
2664,PM-WWA-20140603-365.jpg,22, 157, 1448, 584
2665,PM-WWA-20090712-017.jpg,40, 102, 897, 306
2666,PM-WWA-20110613-028.jpg,46, 148, 1098, 400
2667,PM-WWA-20120720-043.jpg,48, 153, 1560, 545
2668,PM-WWA-20100728-199.jpg,63, 166, 2420, 543
2669,PM-WWA-20140814-021.jpg,44, 141, 1248, 574
2670,PM-WWA-20160705-089.jpg,69, 153, 1615, 620
2671,PM-WWA-20150402-147.jpg,114, 109, 327, 184
2672,PM-WWA-20110531-070.jpg,67, 170, 1368, 421
2673,PM-WWA-20150526-063.jpg,52, 261, 1626, 610
2674,PM-WWA-20150519-521.jpg,34, 96, 1619, 510
2675,PM-WWA-20090415-023.jpg,84, 89, 1622, 474
2676,PM-WWA-20050821-129.jpg,148, 152, 1114, 386
2677,PM-WWA-20150414-422.jpg,96, 149, 1191, 583
2678,PM-WWA-20060810-005.jpg,121, 207, 1142, 656
2679,PM-WWA-20060823-011.jpg,95, 287, 2066, 743
2680,PM-WWA-20060810-014.jpg,99, 204, 940, 339
2681,PM-WWA-20050821-102.jpg,175, 201, 1112, 470
2682,PM-WWA-20150414-272.jpg,234, 131, 452, 354
2683,PM-WWA-20090406-043.jpg,39, 108, 941, 333
2684,PM-WWA-20100420-353.jpg,143, 84, 1251, 367
2685,PM-WWA-20140707-003.jpg,94, 185, 2092, 505
2686,PM-WWA-20150819-358.jpg,53, 183, 1547, 535
2687,PM-WWA-20060801-161.jpg,89, 218, 1040, 513
2688,PM-WWA-20110613-007.jpg,69, 140, 1515, 364
2689,PM-WWA-20050513-236.jpg,300, 307, 963, 466
2690,PM-WWA-20080727-103.jpg,-16, 117, 2316, 915
2691,PM-WWA-20150719-034.jpg,88, 206, 1608, 577
2692,PM-WWA-20140702-021.jpg,28, 132, 2273, 721
2693,PM-WWA-20150719-035.jpg,56, 198, 1615, 478
2694,PM-WWA-20110626-143.jpg,46, 165, 1769, 541
2695,PM-WWA-20080513-132.jpg,62, 113, 836, 388
2696,PM-WWA-20080728-021.jpg,54, 102, 1762, 760
2697,PM-WWA-20090524-107.jpg,77, 179, 1055, 394
2698,PM-WWA-20070513-036.jpg,80, 104, 1218, 478
2699,PM-WWA-20120503-026.jpg,49, 124, 1617, 621
2700,PM-WWA-20050704-046.jpg,149, 153, 1000, 563
2701,PM-WWA-20080715-023.jpg,57, 64, 1368, 483
2702,PM-WWA-20110630-091.jpg,60, 84, 399, 171
2703,PM-WWA-20160409-325.jpg,136, 169, 1555, 495
2704,PM-WWA-20140819-115.jpg,113, 259, 2983, 1013
2705,PM-WWA-20140601-007.jpg,47, 177, 2133, 644
2706,PM-WWA-20140411-159.jpg,49, 153, 1418, 606
2707,PM-WWA-20070912-048.jpg,59, 111, 1038, 364
2708,PM-WWA-20060821-002.jpg,246, 281, 1195, 589
2709,PM-WWA-20140411-092.jpg,57, 118, 501, 236
2710,PM-WWA-20050809-116.jpg,212, 174, 1110, 563
2711,PM-WWA-20050717-011.jpg,116, 135, 630, 220
2712,PM-WWA-20130826-193.jpg,85, 135, 1819, 432
2713,PM-WWA-20100424-052.jpg,59, 124, 2320, 650
2714,PM-WWA-20090518-062.jpg,44, 135, 1577, 530
2715,PM-WWA-20110714-009.jpg,80, 210, 2095, 579
2716,PM-WWA-20050704-024.jpg,185, 316, 1228, 657
2717,PM-WWA-20150910-032.jpg,47, 138, 1614, 540
2718,PM-WWA-20120802-086.jpg,47, 120, 1222, 400
2719,PM-WWA-20090425-459.jpg,74, 94, 1753, 353
2720,PM-WWA-20090425-458.jpg,44, 113, 1571, 441
2721,PM-WWA-20120410-015.jpg,40, 142, 1623, 456
2722,PM-WWA-20120902-026.jpg,46, 143, 1766, 597
2723,PM-WWA-20050701-061.jpg,123, 164, 816, 277
2724,PM-WWA-20050701-064.jpg,114, 155, 730, 239
2725,PM-WWA-20050701-071.jpg,98, 157, 747, 272
2726,PM-WWA-20120804-020.jpg,101, 82, 731, 385
2727,PM-WWA-20100409-058.jpg,78, 128, 1321, 365
2728,PM-WWA-20120602-011.jpg,146, 168, 2194, 527
2729,PM-WWA-20090723-084.jpg,53, 107, 1572, 385
2730,PM-WWA-20110707-096.jpg,102, 225, 4158, 1118
2731,PM-WWA-20140628-237.jpg,72, 121, 1621, 489
2732,PM-WWA-20070731-110.jpg,39, 115, 1274, 338
2733,PM-WWA-20120722-104.jpg,51, 58, 1640, 477
2734,PM-WWA-20070723-117.jpg,101, 104, 1072, 358
2735,PM-WWA-20160709-022.jpg,43, 190, 1597, 686
2736,PM-WWA-20070801-144.jpg,112, 90, 1386, 392
2737,PM-WWA-20100908-006.jpg,100, 187, 2249, 660
2738,PM-WWA-20050706-A026.jpg,152, 251, 1171, 497
2739,PM-WWA-20080720-089.jpg,80, 151, 2214, 630
2740,PM-WWA-20140519-332.jpg,78, 215, 1350, 586
2741,PM-WWA-20160723-275.jpg,84, 109, 1093, 453
2742,PM-WWA-20050823-131.jpg,978, 1145, 1757, 1064
2743,PM-WWA-20150905-036.jpg,54, 182, 1614, 523
2744,PM-WWA-20070514-B034.jpg,53, 99, 919, 311
2745,PM-WWA-20060715-096.jpg,97, 201, 845, 340
2746,PM-WWA-20060618-020.jpg,265, 363, 1129, 728
2747,PM-WWA-20060618-005.jpg,191, 234, 974, 610
2748,PM-WWA-20060530-A059.jpg,190, 213, 1071, 431
2749,PM-WWA-20150727-006.jpg,67, 147, 1620, 444
2750,PM-WWA-20100904-038.jpg,56, 228, 2950, 1149
2751,PM-WWA-20060725-203.jpg,86, 199, 1025, 367
2752,PM-WWA-20110820-051.jpg,40, 117, 1309, 465
2753,PM-WWA-20080615-192.jpg,61, 99, 221, 135
2754,PM-WWA-20050801-025.jpg,40, 87, 305, 137
2755,IMG_2270-16.jpg,248, 218, 892, 403
2756,PM-WWA-20090425-419.jpg,49, 127, 1384, 466
2757,PM-WWA-20050718-114.jpg,267, 209, 1135, 620
2758,PM-WWA-20060427-A030.jpg,146, 279, 1034, 690
2759,PM-WWA-201006024-153.jpg,84, 168, 2225, 703
2760,PM-WWA-20050822-237.jpg,129, 168, 487, 259
2761,PM-WWA-20060612-094.jpg,134, 232, 806, 443
2762,PM-WWA-20090812-138.jpg,57, 88, 1374, 439
2763,PM-WWA-20160319-176.jpg,120, 150, 1517, 785
2764,PM-WWA-20050822-217.jpg,103, 147, 470, 256
2765,PM-WWA-20090903-024.jpg,52, 124, 1373, 515
2766,PM-WWA-20060612-027.jpg,152, 157, 539, 279
